iter,time,pg_iter_gval,pg_iter_cost,pg_time_gval,pgs_iter_gval,pgs_iter_cost,pgs_time_gval,pgss_iter_gval,pgss_iter_cost,pgss_time_gval
186.0,0.00035938136638046257,7.799683174880556e-07,95500.0,27.250610277860247,6.601519350812597e-08,4176.0,32.90016269585755,,,21.196839282518674
187.0,0.00036187498124112805,7.940216875113038e-07,95500.0,26.511850852622416,7.234086754631811e-08,4176.0,32.177247976791044,,,20.822340737055555
188.0,0.00036438589837635443,9.953879569479795e-07,95500.0,25.767965447983542,8.034661020385527e-08,4176.0,31.449317218900454,,,20.445243684197223
189.0,0.00036691423784024937,1.2552856958336633e-06,95500.0,25.018918496661367,1.1577013431354385e-07,4176.0,30.716335617740686,,,20.06553009385835
190.0,0.00036946012051993025,1.4615642172088883e-06,95500.0,24.264674184585825,9.484162589453053e-08,4176.0,29.97826812737186,,,19.683181810849728
191.0,0.0003720236681413066,1.5514208584477274e-06,95500.0,23.505196449185917,1.366742184062681e-07,4176.0,29.23507945868294,,,19.298180554009825
192.0,0.0003746050032748993,1.5102103319009075e-06,95500.0,22.9369218056432,1.4911727698477455e-07,4176.0,28.486734077704707,,,18.91050791533084
193.0,0.00037720424934169976,1.356153603637722e-06,95500.0,22.51193994012108,7.261590663270571e-08,4176.0,27.733196203911195,,,18.520145359078782
194.0,0.0003798215306190736,1.1285002514682674e-06,95500.0,22.08400928205005,8.454324871577229e-08,4176.0,26.974429808508095,,,18.1270742209068
195.0,0.0003824569722466999,8.822434267585777e-07,95500.0,21.65310937084543,8.637894003262058e-08,4176.0,26.210398612711003,,,17.731275706963228
196.0,0.00038511070023255687,6.812423762880826e-07,95500.0,21.219219603953913,5.086492870446522e-08,4176.0,25.441066086010093,,,17.332730892992647
197.0,0.00038778284145894574,5.821283508566921e-07,95500.0,20.78231923586864,4.654864999156832e-08,4176.0,24.666395444423756,,,16.931420723431177
198.0,0.000390473523688556,6.112993276019552e-07,95500.0,20.342387377137555,4.403412870029702e-08,4176.0,23.886349648740275,,,16.5273260104956
199.0,0.00039318287557057704,7.474478351809921e-07,95500.0,19.89940299336411,6.866643285637991e-08,4176.0,23.136583428067535,,,16.120427433265494
200.0,0.00039591102664684585,9.236206182094975e-07,95500.0,19.453344904202094,8.978314153509078e-08,4176.0,22.70758050113818,,,15.710705536759937
201.0,0.00039865810735804387,1.0533033005799552e-06,95500.0,19.00419178234247,1.0507845298243837e-07,4176.0,22.275600880996723,,,15.298140731006857
202.0,0.0004014242490499322,1.0700304855504328e-06,95500.0,18.551922152493894,9.333587259455005e-08,4176.0,21.840623913465887,,,14.882713290106619
203.0,0.0004042095839796306,9.597584309517515e-07,95500.0,18.096514390356067,7.256817806672071e-08,4176.0,21.40262880105686,,,14.464403351289008
204.0,0.0004070142453219439,7.675307003296439e-07,95500.0,17.637946721585376,5.728245715753419e-08,4176.0,20.961594601974458,,,14.04319091396312
205.0,0.0004098383671757261,5.742176654166542e-07,95500.0,17.176197220754332,3.618870136616409e-08,4176.0,20.51750022911637,,,13.619055838761573
206.0,0.0004126820845702952,4.561630291277652e-07,95500.0,16.711243810302776,2.3824925180167696e-08,4176.0,20.07032444906443,,,13.191977846577137
207.0,0.0004155455334718875,4.493532159699498e-07,95500.0,16.243064259482516,4.4241604774266464e-08,4176.0,19.62004588106965,,,12.76193651759336
208.0,0.00041842885079015804,5.35461140316329e-07,95500.0,15.771636183294564,4.669064307240681e-08,4176.0,19.16664299603006,,,12.328911290308358
209.0,0.0004213321743847289,6.541996739883871e-07,95500.0,15.296937041418424,6.070179073827287e-08,4176.0,18.71009411546095,,,11.892881460551342
210.0,0.0004242556430717777,7.337551437558432e-07,95500.0,14.81894413713489,3.778029642624806e-08,4176.0,18.250377410458846,,,11.453826180493152
211.0,0.00042719939663067764,7.247691371503606e-07,95500.0,14.337634616240377,3.888854369637182e-08,4176.0,17.787470900657357,,,11.011724457649034
212.0,0.00043016357581067953,6.236369927137275e-07,95500.0,13.852985465954394,3.9285110550876254e-08,4176.0,17.321352453176424,,,10.566555153875111
213.0,0.0004331483223376398,4.7517001888763843e-07,95500.0,13.364973513819493,3.373186360855072e-08,4176.0,16.85199978156433,,,10.291313854442077
214.0,0.0004361537789208006,3.517102697969676e-07,95500.0,12.873575426592744,2.0191877200088975e-08,4176.0,16.379390444731545,,,10.089040902378057
215.0,0.0004391800892596086,3.1577735626342474e-07,95500.0,12.378767709130782,1.977046857409162e-08,4176.0,15.903501845878424,,,9.885364452842131
216.0,0.00044222739805058973,3.837978042042778e-07,95500.0,11.880526703265858,2.634169623815687e-08,4176.0,15.424311231414215,,,9.680274767482526
217.0,0.0004452958509942655,5.124105584286553e-07,95500.0,11.378828586674926,3.3611146619161056e-08,4176.0,14.941795689869409,,,9.473762040376652
218.0,0.0004483855948021186,6.195207120640589e-07,95500.0,10.873649371740816,3.1150660665680423e-08,4176.0,14.455932150800425,,,9.265816397562306
219.0,0.0004514967772036102,6.314986151778612e-07,95500.0,10.402190377285697,3.481677930223273e-08,4176.0,13.966697383686137,,,9.056427896565397
220.0,0.00045462954695323993,5.286131283810391e-07,95500.0,10.175229635801001,4.272063932415325e-08,4176.0,13.474067996817658,,,8.845586525924784
221.0,0.00045778405383766163,3.586117642839781e-07,95500.0,9.946694097371614,3.03926788314677e-08,4176.0,12.978020436179431,,,8.633282204713394
222.0,0.0004609604486828434,2.080223495681821e-07,95500.0,9.716572835061857,1.5420362385487925e-08,4176.0,12.478530984323282,,,8.419504782056318
223.0,0.00046415888336127773,1.4958180827306933e-07,95500.0,9.48485484611817,9.18720065672797e-09,4176.0,11.975575759234612,,,8.204244036645562
224.0,0.00046737951079924635,2.0067243866606077e-07,95500.0,9.2515290514428,1.1062463973378809e-08,4176.0,11.469130713190038,,,7.987489676251116
225.0,0.00047062248498412813,3.1885082307780976e-07,95500.0,9.016584295064364,2.0122032464810915e-08,4176.0,10.959171631608177,,,7.769231337229101
226.0,0.0004738879609717651,4.3345712441578144e-07,95500.0,8.78000934360419,2.4754383536255494e-08,4176.0,10.445674131891364,,,7.549458584026042
227.0,0.0004771760948938746,4.882231650071844e-07,95500.0,8.541792885739339,2.442929708999205e-08,4176.0,10.206189911014558,,,7.328160908680001
228.0,0.0004804870439655129,4.665561803562923e-07,95500.0,8.301923531661878,4.4392071114681754e-08,4176.0,9.972745628921315,,,7.105327730318269
229.0,0.00048382096649259574,3.8856792627939285e-07,95500.0,8.06038981253404,2.7981592352117738e-08,4176.0,9.737681562984402,,,6.880948394651217
230.0,0.0004871780218794631,2.9040025850690654e-07,95500.0,7.817180179940181,2.8838466991895195e-08,4176.0,9.500986474120737,,,6.65501217346317
231.0,0.0004905583706365045,2.0463865268993686e-07,95500.0,7.572283005334332,1.9142611321210676e-08,4176.0,9.262649045263256,,,6.427508264099213
232.0,0.0004939621743878321,1.52236673045536e-07,95500.0,7.325686579484332,1.2818958145564387e-08,4176.0,9.022657880819953,,,6.1984257889487875
233.0,0.0004973895958790063,1.4279403615091724e-07,95500.0,7.077379111912094,1.37879856152786e-08,4176.0,8.781001506129115,,,5.967753794925714
234.0,0.0005008407989848212,1.7483280601027218e-07,95500.0,6.82734873032959,1.1713283104488788e-08,4176.0,8.53766836691043,,,5.735481252944241
235.0,0.0005043159487171359,2.3369138801854206e-07,95500.0,6.575583480071512,2.2137438864881214e-08,4176.0,8.292646828712835,,,5.501597057391992
236.0,0.0005078152112327671,2.9270570678363583e-07,95500.0,6.32207132352342,2.2459672317665104e-08,4176.0,8.045925176357995,,,5.266090025598736
237.0,0.0005113387538414326,3.2318173737166944e-07,95500.0,6.066800139546313,3.227148297181765e-08,4176.0,7.7974916133802745,,,5.028948897301821
238.0,0.0005148867450137492,3.098283016811365e-07,95500.0,5.809757722897175,3.061084973009668e-08,4176.0,7.54733426146281,,,4.790162334107878
239.0,0.0005184593543892913,2.603972433234958e-07,95500.0,5.550931783645163,1.304676092509878e-08,4176.0,7.295441159869335,,,4.683519788965245
240.0,0.0005220567527846976,2.005978743113701e-07,95500.0,5.290309946584284,1.1589418645857586e-08,4176.0,7.041800264872586,,,4.579912795382423
241.0,0.0005256791122018419,1.5699206556973877e-07,95500.0,5.027879750641437,1.4630094984115354e-08,4176.0,6.786399449178208,,,4.475586911052792
242.0,0.0005293266058360561,1.4089585675947092e-07,95500.0,4.7749434518854255,1.1781064158162249e-08,4176.0,6.529226501345011,,,4.370537147858371
243.0,0.0005329994080844088,1.4538201753566682e-07,95500.0,4.659548544844129,7.33449366547976e-09,4176.0,6.270269125201234,,,4.2647584830705165
244.0,0.0005366976945540476,1.5592946311926426e-07,95500.0,4.543352955068645,8.210214080608535e-09,4176.0,6.009514939256358,,,4.158245859109656
245.0,0.0005404216420705915,1.6378213274492737e-07,95500.0,4.426351126916585,1.2826987862433181e-08,4176.0,5.746951476109414,,,4.050994183303601
246.0,0.0005441714286865887,1.7011878838957273e-07,95500.0,4.308537466196959,1.3933048021317555e-08,4176.0,5.482566181852629,,,3.942998327643944
247.0,0.0005479472336900287,1.7902781479506302e-07,95500.0,4.189906339902737,1.6696463703297165e-08,4176.0,5.2163464154712695,,,3.834253128540907
248.0,0.0005517492376129129,1.88206705331595e-07,95500.0,4.070452075941575,1.33172972294992e-08,4176.0,4.948279448239359,,,3.724753386576509
249.0,0.0005555776222398878,1.8791175193655363e-07,95500.0,3.9501689628645646,1.6429146170788922e-08,4176.0,4.738944913950186,,,3.614493866255916
250.0,0.0005594325706169377,1.6987042528171514e-07,95500.0,3.8290512495931246,1.3216939925105098e-08,4176.0,4.623611927282755,,,3.503469295757096
251.0,0.0005633142670601352,1.3747023075438847e-07,95500.0,3.707093145144073,8.73692497423796e-09,4176.0,4.025080504119232,,,3.3916743666787985
252.0,0.0005672228971644543,1.0661708671477754e-07,95500.0,3.5842888183527175,9.505971517173621e-09,4176.0,3.168113985011027,,,3.2791037337867226
253.0,0.0005711586478126435,9.499724740180682e-08,95500.0,3.460632397594094,5.1391345600101084e-09,4176.0,2.6495396704868313,,,3.1657520147579845
254.0,0.0005751217071841613,1.082199929669514e-07,95500.0,3.3361179705022015,6.271927360366518e-09,4176.0,3.1189118996722924,,,3.0516137899237497
255.0,0.0005791122647641759,1.3456848080295458e-07,95500.0,3.2107395836872663,1.3239026603004557e-08,4176.0,2.766136801046575,,,2.936683602010059
256.0,0.0005831305113526219,1.5303322697945987e-07,95500.0,3.0844912424511675,1.3628808323508907e-08,4176.0,2.8210558000276293,,,2.8209559558769683
257.0,0.0005871766390733255,1.4837374351373e-07,95500.0,2.957366910500752,8.06736910017054e-09,4176.0,3.756481361794343,,,2.7044253182557543
258.0,0.0005912508413831881,1.215849962932225e-07,95500.0,2.8293605096592946,6.854611367430011e-09,4176.0,2.3505159573318717,,,2.5870861174844184
259.0,0.000595353313081437,8.83738309198634e-08,95500.0,2.7004659195758456,5.363908805545679e-09,4176.0,2.056015687914918,,,2.4689327432412567
260.0,0.0005994842503189409,6.779107764032233e-08,95500.0,2.5706769774325555,6.286351569418614e-09,4176.0,2.0198781839521,,,2.3755624247442735
261.0,0.0006036438506075864,6.992799228555668e-08,95500.0,2.4399874776500683,6.33034436364822e-09,4176.0,2.684447617557486,,,2.3253494378281947
262.0,0.0006078323128297229,9.084430985240033e-08,95500.0,2.358481944339246,5.647389409453778e-09,4176.0,2.8499121336060327,,,2.274788041500588
263.0,0.0006120498372476703,1.1657603238290903e-07,95500.0,2.3034715235805776,7.487004518982932e-09,4176.0,1.5444489010267393,,,2.2238758182769485
264.0,0.0006162966255132943,1.3195862180737095e-07,95500.0,2.248079405784932,8.564118451404187e-09,4176.0,1.580944570034895,,,2.1726103338987435
265.0,0.0006205728806776501,1.2832260409822993e-07,95500.0,2.1923029424972262,1.0819220853489279e-08,4176.0,2.15944000846026,,,2.120989137216999
266.0,0.0006248788072006888,1.0660212268476243e-07,95500.0,2.1361394668857305,6.008256955511796e-09,4176.0,1.8397758886262332,,,2.0690097600751276
267.0,0.0006292146109610344,7.582062977462556e-08,95500.0,2.0795862936145464,4.63061362286946e-09,4176.0,1.7803784347363911,,,2.0166697171909083
268.0,0.0006335804992658254,4.869729508527598e-08,95500.0,2.022640718715232,4.315013174453664e-09,4176.0,1.3133978001427118,,,1.9639665060376752
269.0,0.0006379766808606282,3.621730826353087e-08,95500.0,1.9653000194575103,3.5347613058254525e-09,4176.0,2.134018766319153,,,1.9108976067246544
270.0,0.0006424033659394191,4.2838841807224526e-08,95500.0,1.9075614542190609,4.0890487998673526e-09,4176.0,2.0053398474897355,,,1.857460481876462
271.0,0.0006468607661546328,6.419670484092421e-08,95500.0,1.8494222623544592,5.985353260913215e-09,4176.0,1.8989624597026271,,,1.8036525765118019
272.0,0.0006513490946272803,8.885556468385403e-08,95500.0,1.790879664063204,8.068852586207771e-09,4176.0,1.5636174327631427,,,1.749471317921328
273.0,0.0006558685659571436,1.0393363680805123e-07,95500.0,1.7319308602567471,6.158356054133757e-09,4176.0,1.070296141621716,,,1.6949141155445784
274.0,0.0006604193962330305,1.018770419136672e-07,95500.0,1.6725730324247339,6.389770851264885e-09,4176.0,1.5448041937969188,,,1.6399783608461822
275.0,0.0006650018030431119,8.436368403863526e-08,95500.0,1.6128033425001764,4.94780937159327e-09,4176.0,1.4656011205631796,,,1.584661427191076
276.0,0.0006696160054853222,6.078487047034287e-08,95500.0,1.5526189327237876,4.5031572123911e-09,4176.0,1.6786606929447958,,,1.5289606697189455
277.0,0.0006742622241778342,4.229738692629326e-08,95500.0,1.492016925507367,3.574981360783984e-09,4176.0,1.8216432264673306,,,1.4728734252177882
278.0,0.0006789406812696112,3.543418358731287e-08,95500.0,1.4309944232961553,3.0949226876410535e-09,4176.0,1.2442085539500234,,,1.4163970119965237
279.0,0.0006836516004510238,3.936505521551226e-08,95500.0,1.379303569694684,3.1365018440549854e-09,4176.0,1.1301291880848139,,,1.3802236091488238
280.0,0.0006883952069645496,4.8062858581943146e-08,95500.0,1.3475568232678476,4.122524575176344e-09,4176.0,1.2056856164578946,,,1.3623902194168793
281.0,0.0006931717276155408,5.5149342870208784e-08,95500.0,1.315589797866988,4.384895508349372e-09,4176.0,0.9552449241772001,,,1.3444330903656136
282.0,0.000697981390783066,5.7713549495019834e-08,95500.0,1.2834009650574916,3.117768650475595e-09,4176.0,1.1157868130494928,,,1.3263513634134967
283.0,0.0007028244264308353,5.67818503327544e-08,95500.0,1.250988785799482,4.377643695750338e-09,4176.0,1.3195291271670293,,,1.308144174021606
284.0,0.000707701066118189,5.4944145233548625e-08,95500.0,1.218351710374271,4.850805197220399e-09,4176.0,0.9034360697916227,,,1.2898106516523136
285.0,0.0007126115430111746,5.3584962245167844e-08,95500.0,1.185488178310229,4.4948493909380576e-09,4176.0,0.9396519417911593,,,1.271349919727643
286.0,0.0007175560918936928,5.193692942384587e-08,95500.0,1.1523966183081897,4.4285800351267066e-09,4176.0,1.063681171644485,,,1.252761095587367
287.0,0.0007225349491787215,4.832900657447681e-08,95500.0,1.1190754481663332,4.685920762295161e-09,4176.0,0.6978880155867315,,,1.234043290446811
288.0,0.0007275483529196233,4.221728744369102e-08,95500.0,1.0855230747045082,2.354803070317219e-09,4176.0,0.9335320870512999,,,1.2151956093543423
289.0,0.000732596542821523,3.5183276736461266e-08,95500.0,1.0517378936880903,2.9197439756827314e-09,4176.0,0.7230991797989617,,,1.1962171511485982
290.0,0.000737679760252773,3.011929550211789e-08,95500.0,1.017718289751249,2.7677651570189132e-09,4176.0,0.8896780813550739,,,1.1771070084153812
291.0,0.0007427982482564918,2.9290688985383895e-08,95500.0,0.9834626363197242,2.764362806903825e-09,4176.0,1.2053374789429023,,,1.1578642674442812
292.0,0.0007479522515621821,3.274161741728676e-08,95500.0,0.9489692955330724,2.5816455426530524e-09,4176.0,1.2368454654645347,,,1.1384880081849968
293.0,0.0007531420165974376,3.81582196951058e-08,95500.0,0.9142366181663198,2.0799820188101954e-09,4176.0,1.2220433783943363,,,1.1189773042033253
294.0,0.0007583677914997191,4.222690819233321e-08,95500.0,0.8792629435511488,2.5901553677148535e-09,4176.0,1.2053862218006635,,,1.09933122263689
295.0,0.0007636298261282241,4.25455723984669e-08,95500.0,0.8547065004908677,2.8455033453183715e-09,4176.0,0.6478151258214961,,,1.0795488241505178
296.0,0.0007689283720758313,3.887909372224385e-08,95500.0,0.8317832270042812,2.6826696672324553e-09,4176.0,1.1835523697201473,,,1.0596291628913335
297.0,0.000774263682681127,3.307509643946105e-08,95500.0,0.8087008973707501,1.6569139974923933e-09,4176.0,0.9764629747357704,,,1.039571286443547
298.0,0.0007796360130405237,2.7836556171223492e-08,95500.0,0.7854584079582805,2.3433305597966906e-09,4176.0,0.9978222639372899,,,1.0193742357828948
299.0,0.0007850456200204509,2.5192164798681915e-08,95500.0,0.762054647477196,1.2699016090270932e-09,4176.0,0.9363904832647837,,,0.9990370452308088
300.0,0.000790492762269642,2.5549709903316398e-08,95500.0,0.7384884969269802,2.1440048124401904e-09,4176.0,1.1152839231488207,,,0.9785587424082244
301.0,0.0007959777002314986,2.773414564671839e-08,95500.0,0.714758829542784,2.623179309115007e-09,4176.0,0.8415546390853338,,,0.9579383481890962
302.0,0.0008015006961565405,2.9801427103848255e-08,95500.0,0.6908645107415635,1.7299571932304668e-09,4176.0,0.7863341607047376,,,0.937174876653594
303.0,0.0008070620141149507,3.008015880823223e-08,95500.0,0.6668043980678074,2.045854282604645e-09,4176.0,0.6206969020141533,,,0.9162673350409412
304.0,0.0008126619200091946,2.7944892622144835e-08,95500.0,0.6425773411389397,2.480805001361341e-09,4176.0,1.0592014354197075,,,0.8952147237019713
305.0,0.000818300681586739,2.4074395810202986e-08,95500.0,0.6181821815902943,2.055328825469639e-09,4176.0,0.9584921381094661,,,0.8740614079198813
306.0,0.000823978568452852,2.0160165092875104e-08,95500.0,0.5936177530197378,1.2103242287193871e-09,4176.0,0.5279689475630605,,,0.8580694636055811
307.0,0.0008296958520834907,1.8142436886137148e-08,95500.0,0.5688828809319153,1.3018924854207112e-09,4176.0,0.8943115483576246,,,0.8419665570831013
308.0,0.0008354528058382871,1.9189720035228675e-08,95500.0,0.5440585590548542,1.908499368353519e-09,4176.0,0.8540228100788947,,,0.8257519184265666
309.0,0.0008412497049736118,2.286382283500643e-08,95500.0,0.5207272346598979,1.243494761055377e-09,4176.0,0.7485117748524643,,,0.8094247723678798
310.0,0.0008470868266557402,2.7038929317768634e-08,95500.0,0.49723402280311724,1.532922141078709e-09,4176.0,0.6016808212104948,,,0.7929843382596363
311.0,0.0008529644499741026,2.8884976188692235e-08,95500.0,0.47357780020707035,2.1642053344238306e-09,4176.0,0.5238767941922253,,,0.7764298300378072
312.0,0.0008588828559546249,2.6550971199412743e-08,95500.0,0.4497574358003188,2.2005145475549055e-09,4176.0,0.8928107293757804,,,0.7597604561841629
313.0,0.0008648423275731727,2.05254337970473e-08,95500.0,0.42577179066331994,1.992240909394901e-09,4176.0,0.8838654872696038,,,0.7429754196884091
314.0,0.0008708431497690724,1.362489854273008e-08,95500.0,0.4016197179740046,9.271522259600301e-10,4176.0,0.5766703982801261,,,0.7260739180101022
315.0,0.0008768856094587427,9.392060462687368e-09,95500.0,0.37730006295291574,9.021621259624593e-10,4176.0,0.6831203233844694,,,0.7090551430402582
316.0,0.0008829699955494092,9.861309990810696e-09,95500.0,0.3528116628080078,8.487514569988443e-10,4176.0,0.7446474347145332,,,0.6919182810627224
317.0,0.0008890965989529158,1.4241557266814198e-08,95500.0,0.32815334667906065,1.0046463255672986e-09,4176.0,0.7944252904934728,,,0.6746625127152716
318.0,0.0008952657125996401,1.949349837104819e-08,95500.0,0.3033239355816714,1.541949483332041e-09,4176.0,0.6908035988744214,,,0.6572870129504194
319.0,0.0009014776314524918,2.2401586363685055e-08,95500.0,0.2783222423509146,1.3590421543858818e-09,4176.0,0.5902256146650071,,,0.6397909509959897
320.0,0.0009077326525210223,2.1623804968839977e-08,95500.0,0.253147071584553,1.262930513885615e-09,4176.0,0.7077835850219425,,,0.6221734903153767
321.0,0.0009140310748756232,1.826072804078649e-08,95500.0,0.23389647387344414,1.1006526861096185e-09,4176.0,0.4376658942071375,,,0.6044337885675546
322.0,0.0009203731996618221,1.4674284898319456e-08,95500.0,0.22220921052335846,1.2102512190685283e-09,4176.0,0.6058579805689077,,,0.5865709975668126
323.0,0.0009267593301146883,1.2627566547962488e-08,95500.0,0.21044085355992148,8.308936253704667e-10,4176.0,0.4439991724173859,,,0.5685842632421804
324.0,0.0009331897715733239,1.222247192345094e-08,95500.0,0.19859084030443858,8.522965176657431e-10,4176.0,0.7010873655536433,,,0.550472725596615
325.0,0.000939664831495469,1.2314480102304515e-08,95500.0,0.18665860417398986,1.0285817147085128e-09,4176.0,0.42757764672916254,,,0.5322680945763578
326.0,0.0009461848194722001,1.1826628565358988e-08,95500.0,0.17464357465434527,7.244476831858658e-10,4176.0,0.5708237223826647,,,0.5139506483145793
327.0,0.000952750047242729,1.0741089795374137e-08,95500.0,0.16254517727269202,7.432892867879973e-10,4176.0,0.6064110138315083,,,0.49550610404361095
328.0,0.0009593608287093146,9.983608606489724e-09,95500.0,0.15036283357015517,8.656976899704668e-10,4176.0,0.5481981520163857,,,0.47693357987720036
329.0,0.0009660174799522646,1.0448573561916419e-08,95500.0,0.13809596107415384,5.278740453837058e-10,4176.0,0.6319835158994577,,,0.45823218781002206
330.0,0.0009727203192450537,1.2104038660254446e-08,95500.0,0.12574397327053938,6.733335384311021e-10,4176.0,0.57506118344758,,,0.439401033675201
331.0,0.0009794696670695395,1.3932464071331196e-08,95500.0,0.11330627957555753,9.256068157838428e-10,4176.0,0.45718304422154654,,,0.4204392171015675
332.0,0.000986265846131282,1.4675215709303302e-08,95500.0,0.10078228530761615,1.0381277720121853e-09,4176.0,0.4161664663133855,,,0.4013458314706161
333.0,0.00099310918137498,1.3706745960462285e-08,95500.0,0.09625034347733323,9.88522368223251e-10,4176.0,0.5427018206290698,,,0.38211996387313946
334.0,0.001,1.137449601174012e-08,95500.0,0.09446220997213378,6.923935853964872e-10,4176.0,0.48212675196151444,,,0.36276069506559927
335.0,0.001006938631476027,8.67547100824595e-09,95500.0,0.09266166926751188,4.58608022539553e-10,4176.0,0.3513734140389566,,,0.3432670994261587
336.0,0.0010139254075588154,6.643922745297459e-09,95500.0,0.0908486352744827,5.210869764049943e-10,4176.0,0.32366131507464424,,,0.32363824491042986
337.0,0.0010209606623060466,5.900844257666904e-09,95500.0,0.08902302130672267,3.8246318364192387e-10,4176.0,0.44867574464653487,,,0.30387319300692317
338.0,0.0010280447320933097,6.522085982396675e-09,95500.0,0.08718474007642264,5.302570928222457e-10,4176.0,0.31993382236678075,,,0.283970998692151
339.0,0.0010351779556301763,8.105118354251317e-09,95500.0,0.08533370369011646,4.895844970044722e-10,4176.0,0.38990123823314693,,,0.26393071038546634
340.0,0.0010423606739764012,9.899139286062564e-09,95500.0,0.08346982364447703,5.723515894690818e-10,4176.0,0.4122729598681124,,,0.24375136990354895
341.0,0.0010495932305582276,1.1018833845355402e-08,95500.0,0.08159301082208512,8.84907995479451e-10,4176.0,0.2593012915414801,,,0.23141292176146677
342.0,0.0010568759711848039,1.0804953376464255e-08,95500.0,0.0797031754871694,1.0515445428755437e-09,4176.0,0.29578529605847714,,,0.22140958210818992
343.0,0.0010642092440647246,9.223356300935848e-09,95500.0,0.07788360301988738,6.167474179462348e-10,4176.0,0.348806126783139,,,0.21133683296752795
344.0,0.001071593399822671,7.005255042713543e-09,95500.0,0.08015203687854722,4.1173105027586547e-10,4176.0,0.3310251803874836,,,0.20119419273262995
345.0,0.0010790287915161836,5.2995261512478464e-09,95500.0,0.08243621056378007,5.145502132549335e-10,4176.0,0.23343946047426797,,,0.19098117645494797
346.0,0.0010865157746525384,4.9668855695017555e-09,95500.0,0.0847362332884423,3.0887224881386434e-10,4176.0,0.17977353010152414,,,0.18069729582105507
347.0,0.0010940547072057424,5.991502405322535e-09,95500.0,0.0870522150231771,4.836952143787913e-10,4176.0,0.17902530798086128,,,0.17034205912930175
348.0,0.001101645949633657,7.475243535282061e-09,95500.0,0.08938426650167479,6.498582997635425e-10,4176.0,0.2778231798914044,,,0.15991497126629572
349.0,0.0011092898648952228,8.259860351245152e-09,95500.0,0.09173249922596456,7.210511592487118e-10,4176.0,0.14234243433520094,,,0.14941553368324165
350.0,0.0011169868184678225,7.73055575109538e-09,95500.0,0.0940970254717481,3.9470782740760834e-10,4176.0,0.2346919006504081,,,0.13884324437209333
351.0,0.001124737178364752,6.205816305282497e-09,95500.0,0.09647795829376694,3.13888545722739e-10,4176.0,0.20626020783393542,,,0.12819759784155516
352.0,0.0011325413151528115,4.6488679572576075e-09,95500.0,0.09887541153120655,4.6154902971341996e-10,4176.0,0.11943912024695337,,,0.11747808509291932
353.0,0.0011403996019700331,3.959350181048649e-09,95500.0,0.10128949981314211,2.7077003559310234e-10,4176.0,0.15676059083901595,,,0.1066841935957165
354.0,0.0011483124145435111,4.392063601699192e-09,95500.0,0.10381209602761834,4.0803697572333443e-10,4176.0,0.18541630756945174,,,0.0969502787371938
355.0,0.0011562801312073755,5.489049215157138e-09,95500.0,0.10636076651678802,4.3758559293826474e-10,4176.0,0.18430241315710144,,,0.0930669236758372
356.0,0.0011643031329208768,6.4833756141524645e-09,95500.0,0.1089271212912362,4.200666471908316e-10,4176.0,0.1367623363423981,,,0.08915662344481878
357.0,0.0011723818032865986,6.807077568282693e-09,95500.0,0.11151128305570071,5.980456920500655e-10,4176.0,0.15881163825988476,,,0.08521919108153718
358.0,0.0011805165285688056,6.348116698973172e-09,95500.0,0.11411337536632364,4.820298024123839e-10,4176.0,0.1529460620302115,,,0.08125443832612443
359.0,0.0011887076977119032,5.372136513415171e-09,95500.0,0.11673352263655615,3.9540641374025504e-10,4176.0,0.0732276120646124,,,0.07726217561244898
360.0,0.0011969557023590429,4.2792223098331306e-09,95500.0,0.1193718501431098,3.8890888120181963e-10,4176.0,0.10740069494548693,,,0.07324221205904771
361.0,0.0012052609368708425,3.409994064895727e-09,95500.0,0.1220284840319448,2.372595134087862e-10,4176.0,0.0712688612396638,,,0.06919435546000188
362.0,0.0012136237983442406,2.976548785227351e-09,95500.0,0.12470355132430086,2.63028066870506e-10,4176.0,0.09457832305232221,,,0.06511841227574791
363.0,0.0012220446866314887,3.055525610307086e-09,95500.0,0.12604366785182072,1.7110184040731238e-10,4176.0,0.0893453646881892,,,0.06101418762382067
364.0,0.0012305240043592616,3.571784645828302e-09,95500.0,0.12680131903517758,2.5152496147251906e-10,4176.0,0.05784760679975382,,,0.05688148526953944
365.0,0.0012390621569479156,4.2883954165517935e-09,95500.0,0.12756422728088312,3.937533132483638e-10,4176.0,0.05307991229623987,,,0.05272010761662183
366.0,0.0012476595526308698,4.871260728123161e-09,95500.0,0.12833242906575576,2.507949083664271e-10,4176.0,0.052616774934971494,,,0.0485298556977373
367.0,0.0012563166024741215,5.04159913816693e-09,95500.0,0.12910596111971284,2.986793185294472e-10,4176.0,0.05651034494131171,,,0.044310529164995976
368.0,0.0012650337203959038,4.726381064301677e-09,95500.0,0.12988486042752712,3.8751952644244197e-10,4176.0,0.049362300719691346,,,0.04006192628036761
369.0,0.0012738113231864786,4.087794991392002e-09,95500.0,0.13066916423059527,2.406306676073708e-10,4176.0,0.08627740980114956,,,0.035783843906034715
370.0,0.0012826498305280598,3.3999043580479338e-09,95500.0,0.13145891002871812,2.431975847992161e-10,4176.0,0.08047683506659,,,0.034737338782815555
371.0,0.001291549665014884,2.870976345548115e-09,95500.0,0.13225413558189403,2.300674275108601e-10,4176.0,0.08310662601141318,,,0.034938209997327364
